,Focal.Letter,Social.Partner,Treatment.Period,Group.ID.Populations,Treatment,num_interactions,ordered.pair.period,scans.where.at.least.1.seen,SRI
1739,KD,UP,2,T1,Treatment,11,KD_UP_2,47,0.234042553
1740,KD,US,1,T1,Treatment,2,KD_US_1,47,0.042553191
1741,KD,UT,1,T1,Treatment,2,KD_UT_1,47,0.042553191
1742,KD,UT,2,T1,Treatment,1,KD_UT_2,47,0.021276596
1743,KD,UU,2,T1,Treatment,1,KD_UU_2,48,0.020833333
1744,KD,UX,1,T1,Treatment,1,KD_UX_1,47,0.021276596
1745,KD,UX,2,T1,Treatment,1,KD_UX_2,46,0.02173913
1746,KD,UZ,1,T1,Treatment,4,KD_UZ_1,47,0.085106383
1747,KD,UZ,2,T1,Treatment,1,KD_UZ_2,48,0.020833333
1748,KE,KA,2,T1,Treatment,1,KA_KE_2,45,0.022222222
1749,KE,KC,1,T1,Treatment,1,KC_KE_1,46,0.02173913
1750,KE,KC,2,T1,Treatment,1,KC_KE_2,46,0.02173913
1751,KE,KH,2,T1,Treatment,2,KE_KH_2,44,0.045454545
1752,KE,KT,2,T1,Treatment,1,KE_KT_2,46,0.02173913
1753,KE,KZ,2,T1,Treatment,1,KE_KZ_2,46,0.02173913
1754,KE,UD,2,T1,Treatment,1,KE_UD_2,43,0.023255814
1755,KE,UE,2,T1,Treatment,2,KE_UE_2,42,0.047619048
1756,KE,UH,1,T1,Treatment,1,KE_UH_1,45,0.022222222
1757,KE,UL,2,T1,Treatment,1,KE_UL_2,44,0.022727273
1758,KE,UP,2,T1,Treatment,1,KE_UP_2,44,0.022727273
1759,KE,US,2,T1,Treatment,2,KE_US_2,45,0.044444444
1760,KE,UU,2,T1,Treatment,2,KE_UU_2,46,0.043478261
1761,KE,UZ,1,T1,Treatment,1,KE_UZ_1,41,0.024390244
1762,KE,UZ,2,T1,Treatment,2,KE_UZ_2,44,0.045454545
1763,KH,KC,1,T1,Treatment,1,KC_KH_1,43,0.023255814
1764,KH,KC,2,T1,Treatment,1,KC_KH_2,48,0.020833333
1765,KH,KE,2,T1,Treatment,2,KE_KH_2,44,0.045454545
1766,KH,KK,1,T1,Treatment,1,KH_KK_1,38,0.026315789
1767,KH,KK,2,T1,Treatment,1,KH_KK_2,45,0.022222222
